"PermisoId","NumeroPermiso","RazonSocial","Calle","CodigoPostal","Colonia","Latitud","Longitud","Regular","Premium","Diesel","FechaAplicacion"
"6045","PL/3629/EXP/ES/2015","MARIA DEL CARMEN CASAS HUERTA","CARRETERA A SAN MARTIN KM 11.3","90710","SIN COLONIA","19.23182","-98.32503","15.78","17.55","16.85",""
"6046","PL/3355/EXP/ES/2015","SERVICIO CALLEJA  SA DE CV","CARRETERA FEDERAL CHILPANCINGO-ACAPULCO KM. 51 +160","39120","MORELOS","17.23965","-99.5148","15.89","17.65","16.96","1/13/2017 3:42:00 PM"
"6047","PL/3263/EXP/ES/2015","ECOGAS SANTA FE  S.A. DE C.V.","PASEO DE LA GARZA 21","76900","RESIDENCIAL SANTA FE","20.58951","-100.4443","16.02","17.79","17.09",""
"6048","PL/3747/EXP/ES/2015","GASOLINERA LOLITA S.A. DE C.V.","AV. SOLIDARIDAD IBEROAMERICANA NO. 7883","45693","LAS PINTITAS","20.54839","-103.3023","16.53","18.41","17.26","1/13/2017 3:31:00 PM"
"6049","PL/4431/EXP/ES/2015","SERVICIO FAMBA  S.A. DE C.V.","AV BENITO JUAREZ NO. 2408","31700","CENTRO","30.42908","-107.9145","16.54","18.4","17.68",""
"6050","PL/3985/EXP/ES/2015","SERVICIO LOS TOLTECAS  SA DE CV","CARRT. INT. NAVOJOA-LOS MOCHIS KM.92","85255","LOC. EJIDO LOS TOLTECAS","26.56801","-109.1511","","","17.04","1/14/2017 1:54:00 PM"
"6050","PL/3985/EXP/ES/2015","SERVICIO LOS TOLTECAS  SA DE CV","CARRT. INT. NAVOJOA-LOS MOCHIS KM.92","85255","LOC. EJIDO LOS TOLTECAS","26.56801","-109.1511","15.94","","","1/14/2017 1:55:00 PM"
"6050","PL/3985/EXP/ES/2015","SERVICIO LOS TOLTECAS  SA DE CV","CARRT. INT. NAVOJOA-LOS MOCHIS KM.92","85255","LOC. EJIDO LOS TOLTECAS","26.56801","-109.1511","","17.71","","1/14/2017 1:56:00 PM"
"6051","PL/3758/EXP/ES/2015","CIMA DEL TAJIN  S.A. DE C.V.","BLVD. ADOLFO LOPEZ MATEOS SN","93160","ADOLFO LOPEZ MATEOS","20.49765","-97.46941","15.48","17.25","16.57",""
"6052","PL/3473/EXP/ES/2015","SERVICIO MAZAPILTEPEC  SA DE CV","AV. PRINCIPAL S.N.","75130","Sin Colonia","19.12391","-97.69666","15.78","17.55","16.85",""
"6053","PL/3275/EXP/ES/2015","AUTOSERVICIO PASEO DEL CANAL  S.A. DE C.V.","BLVD.PASEO RIO SONORA ESQUINA DR. DOMINGO OLIVARES No. 422","83237","FUENTES DEL MESQUITAL","29.0701","-110.9771","16.06","17.83","","1/5/2017 12:00:00 PM"
"6054","PL/3483/EXP/ES/2015","HIDROCARBUROS ALOMAN  S.A. DE C.V.","CAMINO A TLALTEPANGO NO. 10804","72200","VENUSTIANO CARRANZA","19.08746","-98.17769","15.78","17.55","16.85",""
"6055","PL/3947/EXP/ES/2015","LUBRICANTES Y GASOLINAS S.A.DE C.V.","CALZADA CONSTITUCION KM. 3.5 SOBRE LOTES 8 Y 10 S/N","83420","LA MESA","32.46809","-114.8137","16.17","17.95","","1/14/2017 1:05:00 PM"
"6056","PL/3973/EXP/ES/2015","GRUPO AMBAR PENINSULAR CALAFIA  S.A. DE C.V.","CALZADA ROBLEDO INDUSTRIAL NO. 295","21600","EL ROBLEDO","32.57822","-115.4055","16.17","17.95","",""
"6057","PL/3224/EXP/ES/2015","MEOQUI CORPORACION  SA DE CV","DEGOLLADO No.1200","33130","CENTRO","28.26935","-105.474","16.12","18.08","17.39",""
"6058","PL/3805/EXP/ES/2015","COMBUSTIBLES REAL S.A. DE C.V.","EJERCITO MEXICANO NUMERO 1123 ENTRE TOPACIO Y DIAMANTE","94298","GRANJAS LOS PINOS","19.14084","-96.11292","15.33","17.11","16.41",""
"6059","PL/3870/EXP/ES/2015","PARADERO Y ESTACION DE SERVICIO CHABLE  S.A. DE C.V.","CARRETERA VILLAHERMOSA-ESCARCEGA KM 146+236 ","86983"," VILLA CHABLE","17.86829","-91.77847","15.56","17.34","16.63","1/30/2017 12:35:00 AM"
"6060","PL/3423/EXP/ES/2015","SUPERSERVICIO DEL VALLE DEL ORIENTE  S.A. DE C.V.","CARRETERA FEDERAL NO 15  PREDIO 3  EXHACIENDA DE OCURIO","61500","HERIBERTO","19.48313","-100.4429","16.59","18.36","17.66",""
"6061","PL/3836/EXP/ES/2015","OPERADORA DE GASOLINERAS TLAXCALA  S.A. DE C.V.","MELCHOR OCAMPO NO. 50","90600","TECOLOTLA","19.33674","-98.1892","16.4","18.17","",""
"6062","PL/4537/EXP/ES/2015","GASOLINERA ARANDAS  S.A. DE C.V.","LIBRAMIENTO SUR ARANDAS NUM. 2500","47180","ZONA INDUSTRIAL","20.68789","-102.3591","16.4","18.17","17.49",""
"6063","PL/4246/EXP/ES/2015","COMBUSTIBLES SURENOS  S.A. DE C.V.","FRENTE A LA PLAZA PRINCIPAL DE LA LOCALIDAD","23500","LOC. SANTIAGO","23.48153","-109.7145","16","","17.07","1/5/2017 3:50:00 PM"
"6064","PL/4118/EXP/ES/2015","SERVICIO NUEVA REFORMA  S.A. DE C.V.","AVE. DEL VALLE NUM. 297","32599"," ZARAGOZA D.B","31.64756","-106.3532","15.71","","","1/24/2017 11:58:00 PM"
"6065","PL/3515/EXP/ES/2015","LAS GRANJAS  S.A. DE C.V.","KM. 49 CARRT. CD. ALEMAN-TINAJAS","95300","LAS GRANJAS ","18.3673","-96.27216","15.61","17.38","16.68",""
"6066","PL/3324/EXP/ES/2015","REFACCIONES MODERNAS ROMERO HNOS  S.A. DE C.V.","AV. ERMITA IZTAPALAPA NO. 4020","09560","PARAJE ZACATEPEC","19.35291","-99.01485","0","","","1/1/1753 12:00:00 AM"
"6066","PL/3324/EXP/ES/2015","REFACCIONES MODERNAS ROMERO HNOS  S.A. DE C.V.","AV. ERMITA IZTAPALAPA NO. 4020","09560","PARAJE ZACATEPEC","19.35291","-99.01485","","","17.07","1/30/2017 1:40:00 PM"
"6067","PL/4190/EXP/ES/2015","CAMINO REAL GASOLINERA  S.A. DE C.V.","CARRET. 4 CARRILES HILLO-NOGALES","83305"," SAN PEDRO AL SAUCITO","29.22239","-110.9292","","","17.16","1/13/2017 8:09:00 PM"
"6067","PL/4190/EXP/ES/2015","CAMINO REAL GASOLINERA  S.A. DE C.V.","CARRET. 4 CARRILES HILLO-NOGALES","83305"," SAN PEDRO AL SAUCITO","29.22239","-110.9292","16.06","","","1/13/2017 8:10:00 PM"
"6067","PL/4190/EXP/ES/2015","CAMINO REAL GASOLINERA  S.A. DE C.V.","CARRET. 4 CARRILES HILLO-NOGALES","83305"," SAN PEDRO AL SAUCITO","29.22239","-110.9292","","17.83","","1/13/2017 8:11:00 PM"
"6068","PL/4571/EXP/ES/2015","ESTACION DE SERVICIO SAN ANTONIO  S.A. DE C.V.","AV. GRAL. PORFIRIO DIAZ NO. 74","41940","CENTRO","16.47001","-98.40675","15.89","17.65","","1/14/2017 12:00:00 AM"
"6069","PL/3498/EXP/ES/2015","ESTACION FRAY JUNIPERO SERRA  S.A. DE C.V.","ANILLO VIAL II FRAY JUNIPERO SERRA NO. 3401","76230","JURIQUILLA","20.69001","-100.4497","16.02","17.79","17.09","1/6/2017 5:03:00 PM"
"6070","PL/3346/EXP/ES/2015","GASOLINERA VALLE DEL SUR  SA DE CV","CARRT. FEDERAL OAXACA-PUERTO ANGEL KM 102","70805","Sin Colonia","16.3041","-96.58372","15.91","17.68","16.99",""
"6071","PL/4442/EXP/ES/2015","SERVICIO LAZARO CARDENAS S.A. DE C.V.","CARRETERA LA TRINITARIA- LAGOS DE MONTEBELLO KM. 24.900","30160"," LÁZARO CARDENAS","16.12465","-91.84","16.1","17.87","17.17",""
"6072","PL/4006/EXP/ES/2015","GRUPO ALTAMIRANO MONROY  S.A. DE C.V.","BLVD. FRANCISCO MEDINA ASCENCIO NO. 2035A Y 2035C","48333","ZONA HOTELERA LAS GLORIAS","20.63752","-105.2328","16.4","18.17","",""
"6073","PL/4935/EXP/ES/2015","DOMINGO GODINEZ RANGEL","CARRETERA HUASCA SAN MIGUEL REGLA KM. 0+400","43500"," EL JILITILLO","20.06629","-98.67427","15.79","17.56","",""
"6074","PL/4651/EXP/ES/2015","RZ GASOLINERIAS S.A. DE C.V.","CARRETERA FEDERAL TINAJAS-CIUDAD ALEMAN km 33.04","95100"," CENTRO","18.47475","-96.3614","15.33","17.11","16.41","1/25/2017 8:30:00 PM"
"6075","PL/3365/EXP/ES/2015","SERV. ESPEC. EN LA REV. Y CONSERVACION DE VEHICULOS AUTOM.  SA DE CV","AV 51 PONIENTE N 1118","72430","PRADOS AGUA AZUL","19.02736","-98.21996","15.78","17.55","",""
"6076","PL/4219/EXP/ES/2015","NS SERVICIOS AUTOMOTRICES  S.A. DE C.V.","PERIFERICO NACOZARI NO. 47","84340","PUESTA DEL SOL","30.3773","-109.6973","","","17.68","1/6/2017 5:56:00 PM"
"6076","PL/4219/EXP/ES/2015","NS SERVICIOS AUTOMOTRICES  S.A. DE C.V.","PERIFERICO NACOZARI NO. 47","84340","PUESTA DEL SOL","30.3773","-109.6973","16.54","18.4","","1/6/2017 5:59:00 PM"
"6077","PL/3671/EXP/ES/2015","SERVICIO ESPECIALIZADO INTEGRAL DE LEON  S.A. DE C.V.","BLVD. JOSE MA. MORELOS NUM. 2739","37285","PREDIO SAN MIGUEL DE RENTERIA","21.13671","-101.6309","16.09","17.86","17.16",""
"6078","PL/4705/EXP/ES/2015","PETROPLAZAS S.A. DE C.V. ","BLVD. ENRIQUE FELIX CASTRO NO.3029 NTE.","80020","INFONAVIT HUMAYA","24.82461","-107.417","16.24","18.01","","1/15/2017 4:53:00 PM"
"6079","PL/4236/EXP/ES/2015","PRONTOGAS  S.A. DE C.V.","PERIFERICO LOMBARDO TOLEDANO ESQ. PRIV. POTOSI","31385","ROBINSON","28.65041","-106.038","16.12","18.08","17.39",""
"6080","PL/4016/EXP/ES/2015","COMBUSTIBLES DE YUCATAN  S.A. DE C.V.","AV  ANILLO PERIFÉRICO MANUEL BERZUNZA TABLAJE CATASTRAL 13950","97203","FRACC  FRANCISCO DE MONTEJO","21.03402","-89.65586","15.42","17.19","16.49",""
"6081","PL/3300/EXP/ES/2015","EXPRESS GAS  SA DE CV","LIBRAMIENTO OTE N 2055","78398","JUAN SARABIA","22.11824","-100.9252","15.81","17.73","16.88",""
"6082","PL/4821/EXP/ES/2015","GASOLINERA EL RODEO  S.A. DE C.V.","CARRETERA TEPIC SAN BLAS 332 KILOMETRO 1 ","63062"," EL PALOMAR","21.52803","-104.9296","16.33","18.1","17.43","1/10/2017 3:09:00 PM"
"6083","PL/3232/EXP/ES/2015","ELIA HERNANDEZ GUTIERREZ","CARRETERA ZUMPANGO-APAXCO S/N","55650","BARRIO SAN MATEO","19.90034","-99.14358","15.83","17.6","16.92",""
"6084","PL/3505/EXP/ES/2015","SERVICIO RIO AVIA  S.A. DE C.V.","Av Chapultepec S/N ","52915","San Juan Ixtacaka","19.59299","-99.25842","16.27","18.14","17.1","1/6/2017 10:57:00 AM"
"6085","PL/4087/EXP/ES/2015","SERVICIOS DEL CERRO DE LA MEMORIA  SA DE CV","CARRETERA INTERNACIONAL MEXICO 15 KM. 202.2 ","81218"," LAS MALVINAS","25.81209","-108.96","15.94","17.71","17.04","1/14/2017 2:36:00 PM"
"6086","PL/4791/EXP/ES/2015","GASOLINAS REDGAS  S. A. DE C. V.","BOULEVARD LA PEDRERA NO. 2929","72050","ZONA CAPU Y/O LAS CUARTILLAS","19.0754","-98.20792","15.78","17.55","16.85","1/7/2017 1:45:00 PM"
"6087","PL/4502/EXP/ES/2015","SERVICIO OXNARD  SA DE CV","AV. EJERCITO DEL TRABAJO MZ. 49  S/N","55339","VILLA DE GUADALUPE XALOSTOC","19.50705","-99.07197","16.32","18.2","",""
"6088","PL/4053/EXP/ES/2015","MULTISERVICIO LA PLATA  S.A. DE C.V.","BLVD. DE LA NACION NO. 2","98640","LA ZACATECANA","22.73988","-102.4965","16.11","17.9","17.18",""
"6089","PL/3975/EXP/ES/2015","SERVICIO BALLEZA  S.A. DE C.V.","CARRETERA PARRAL-BALLEZA KM 103","33560"," CENTRO","26.95026","-106.3495","16.35","18.28","17.58",""
"6090","PL/4640/EXP/ES/2015","INMOBILIARIA HEDAL  S.A. DE C.V.","KM 43 CARR TUXPAN-TAMPICO ALAZAN VER","92750","Sin Colonia","21.09188","-97.73135","15.48","17.25","16.57","1/6/2017 4:36:00 PM"
"6091","PL/4097/EXP/ES/2015","GASOLINERA LA JOYA  S.A. DE C.V.","BLVD. AGUSTIN SOSA CHAVEZ ESQ. BLVD. LUIS SALIDO 502","85860","DEPORTIVA","27.0631","-109.4567","16.23","18","","1/14/2017 2:34:00 PM"
"6092","PL/4256/EXP/ES/2015","SERVICIOS PETROQUIMICOS 2000  S. DE R.L. DE C.V.","CORREDOR TIJUANA-ROSARITO 2000 NO. 24987","22210","EX-EJIDO MARIANO MATAMOROS","32.49749","-116.8498","16.04","17.81","17.16","1/15/2017 9:23:00 AM"
"6093","PL/3730/EXP/ES/2015","ESTACION DE SERVICIO SAN JERONIMO  S.A. DE C.V.","CARRETERA FEDERAL MEXICO - PUEBLA KM. 80.792","74160","S/C","19.21351","-98.42093","15.78","17.55","16.85","1/14/2017 2:45:00 PM"
"6094","PL/3828/EXP/ES/2015","ESTACION FLORIDO  S.A. DE C.V.","AV.  MURUA MARTINEZ NO. 20005","22590","CAMPESTRE MURUA","32.52115","-116.9249","16.04","17.81","","1/28/2017 3:30:00 PM"
"6095","PL/3744/EXP/ES/2015","ENERGETICOS DE CORDOBA  SA DE CV","CARRET.FEDERAL CORDOBA-VERACRUZ S/N DESVIACION A OMEALCA","94930","Sin Colonia","18.83799","-96.82055","15.62","17.39","16.69",""
"6096","PL/4101/EXP/ES/2015","GASOLINERA EL CARRIZO  SA DE CV","RIO FUERTE S/N","81320","GUSTAVO DIAZ ORDAZ","26.26952","-109.0417","15.94","17.71","17.04","1/14/2017 12:55:00 AM"
"6097","PL/4970/EXP/ES/2015","CARLUNY EXPRESS  S. DE R.L. DE C.V.","RIO MANTE  NO. 2430","88699","PROLONGACION LONGORIA","26.06581","-98.29561","12.89","15.88","","1/23/2017 4:40:00 PM"
"6098","PL/3294/EXP/ES/2015","GRUPO EMPRESARIAL 3MIXTECAS  S.A. DE C.V.","BOULEVARD JUXTLAHUACA PUTLA S-N","69700","LA ESPERANZA","0","0","16.1","17.87","17.17",""
"6099","PL/4642/EXP/ES/2015","SUPER SERVICIOS SAN JUAN  SA DE CV","PASCUAL OROZCO","42850","SAN JUAN","19.89367","-99.34617","15.83","17.6","16.92",""
"6100","PL/4547/EXP/ES/2015","SERVICIO SAN ANGEL  SA DE CV","BLVD. DIAZ ORDAZ NO. 2123 Esquina con 20 DE NOVIEMBRE","66100","LA FAMA","25.67506","-100.4203","16.31","18.19","17.03","1/27/2017 5:29:00 PM"
"6101","PL/3546/EXP/ES/2015","GRUPO FERCHE  S.A. DE C.V.","CARR. ESTATAL XALAPA-COATEPEC KM 2.00","91090"," BENITO JUAREZ","19.50856","-96.936","15.59","17.36","16.66",""
"6102","PL/4900/EXP/ES/2015","ALFREDO ZEPEDA HUICOCHEA","JOSEFA ORTIZ DE DOMINGUEZ #135","62900","CENTRO","18.61645","-99.17744","15.93","17.7","17",""
"6103","PL/3618/EXP/ES/2015","DISTRIBUIDORA DEL SUR DE SALAMANCA SA DE CV","BOULEVARD GUSTAVO DIAZ ORDAZ 1801","36500","BARRIO SAN MIGUEL","20.67913","-101.347","16.14","17.92","17.22",""
"6104","PL/3555/EXP/ES/2015","SERVICIOS Y COMBUSTIBLES ROJO  SA DE CV","CARRETERA ZACAPU-VILLA JIMENEZ #2731","58635"," LAZARO CARDENAS (JAUJA)","19.83637","-101.77","16.29","18.06","17.36",""
"6105","PL/4861/EXP/ES/2015","PETROPLAZAS  S.A. DE C.V.","AVE. MANUEL J. CLOUTHIER S/N","82198","EL CONCHI","23.15669","-106.2274","15.94","17.71","","1/14/2017 5:50:00 PM"
"6106","PL/3533/EXP/ES/2015","GASOLINERA LAS PALMAS S.A. DE C.V.","BLVD. ADOLFO LOPEZ MATEOS NO. 1001","89339","NUEVO AEROPUERTO","22.28392","-97.86459","15.37","17.14","16.44",""
"6107","PL/3282/EXP/ES/2015","SERVICIOS EL CAMPIÑO  S.A. DE C.V.","BOULEVARD ARTURO MONTIEL ROJAS NO. 801","54475","LOMA DE LA CRUZ","19.61376","-99.28616","16.27","18.14","17.01",""
"6108","PL/3352/EXP/ES/2015","SERVICIO KINO  S.A.","BLVD PADRE KINO NO. 1345","23040","LOS OLIVOS","24.14397","-110.3022","16","17.76","","1/14/2017 11:00:00 PM"
"6109","PL/3652/EXP/ES/2015","SERVICIO  SAN RAMON  S.A. DE C.V.","BL EMILIANO ZAPATA N 876","80200","ALMADA","24.79688","-107.4024","16.24","18.01","","1/1/2017 12:01:00 AM"
"6110","PL/3326/EXP/ES/2015","SERVICIO ANAPRA  SA DE CV","BLVD. ING. BERNARDO NORZAGARAY NO. 3520","32120","ALTAVISTA","31.75179","-106.4979","15.71","","16.98","1/24/2017 11:58:00 PM"
"6111","PL/4201/EXP/ES/2015","SERVICIO MONARREZ  S.A. DE C.V.","AV TECNOLOGICO N 29","33850","TECNOLOGICO","26.93216","-105.6495","16.35","18.28","17.58","1/19/2017 4:15:00 PM"
"6112","PL/3520/EXP/ES/2015","SERVICIO ARENAS  S.A.DE C.V.","PARQUE LIRA NO.137","11850","SAN MIGUEL CHAPULTEPEC","19.40472","-99.18777","16.33","18.2","17.07",""
"6113","PL/4942/EXP/ES/2015","ESTACION DE SERVICIO OAXTEPEC  S.A. DE C.V.","SUPER CARRET. MEXICO - CUAUTLA KM 28.5","62730","FRANCISCO VILLA","18.89116","-98.97412","15.88","17.65","16.95","1/10/2017 3:55:00 PM"
"6114","PL/3867/EXP/ES/2015","SERVICIO ACATLIPA  S.A. DE C.V.","CARRT. FEDERAL MEXICO-ACAPULCO KM 87","62590","CENTRO","18.83422","-99.22565","15.93","17.7","",""
"6115","PL/4274/EXP/ES/2015","AGENCIA DE COMBUSTIBLES Y LUBRICANTES EL MORRO S. A. DE C. V.","VALENTIN AMADOR NUMERO 500","78434","EL MORRO","22.17628","-100.9396","15.81","","16.88","1/20/2017 11:06:00 AM"
"6115","PL/4274/EXP/ES/2015","AGENCIA DE COMBUSTIBLES Y LUBRICANTES EL MORRO S. A. DE C. V.","VALENTIN AMADOR NUMERO 500","78434","EL MORRO","22.17628","-100.9396","","17.73","","1/20/2017 11:08:00 AM"
"6116","PL/4371/EXP/ES/2015","LUIS ARMANDO RUIZ GARCIA","BOULEVARD SIERRA GORDA NO. 170","37900","LINDAVISTA","21.29636","-100.5273","16.02","17.79","17.09",""
"6117","PL/4621/EXP/ES/2015","ELIZABETH GUZMAN JIMENEZ","CAMINO A MAZATEPEC NO. 1","73900","PEZMATLAN ","19.85344","-97.4862","15.71","","16.78","1/13/2017 12:25:00 AM"
"6118","PL/3890/EXP/ES/2015","ESTACION DE SERVICIO EL ORITO  S.A. DE C.V.","CARRETERA A GUADALAJARA NO. 1203","98087","EL ORITO","22.75044","-102.6058","16.11","17.9","17.18",""
"6119","PL/4181/EXP/ES/2015","SUMINISTROS DE COMBUSTIBLES Y LUBRICANTES TAC S.A. DE C.V.","CALLE 35 NO.603","94630","AGUSTIN MILLAN","18.88456","-96.92065","0","0","","1/1/1753 12:00:00 AM"
"6119","PL/4181/EXP/ES/2015","SUMINISTROS DE COMBUSTIBLES Y LUBRICANTES TAC S.A. DE C.V.","CALLE 35 NO.603","94630","AGUSTIN MILLAN","18.88456","-96.92065","","","16.59","1/16/2017 12:00:00 AM"
"6120","PL/3803/EXP/ES/2015","MULTISERVICIOS ALLENDE  S.A. DE C.V.","CARRETERA ALLENDE CADEREYTA KM. 2.6","67350"," EL CERRITO","25.30398","-100.0017","16.23","18.11","16.96",""
"6121","PL/4703/EXP/ES/2015","ALBERTO MICHA KABLY","CARRETERA LAGO DE GUADALUPE MZ. 128 LT. 25","52927","SAN MIGUEL XOCHIMANGA","19.57992","-99.22108","16.27","18.14","","1/18/2017 6:36:00 PM"
"6122","PL/3448/EXP/ES/2015","SERVICIO SEBASTOPOL S.A. DE C.V.","KM. 6 CARRETERA. TUXTEPEC – OAXACA ","68310","SEBASTOPOL","18.04059","-96.16289","15.61","17.38","16.68",""
"6123","PL/3517/EXP/ES/2015","MARIO IBARRA SANCHEZ Y LEONEL IBARRA SANCHEZ","AV COMISION TEPALCATEPEC N 120","60540","CENTRO","19.18229","-102.848","16.59","18.36","17.66",""
"6124","PL/4042/EXP/ES/2015","INMOBILIARIA DEL ZAZIL HA S.A. DE C.V.","BOULEVAR KUKULCAN MANZANA 53 KM.14+976 LAGUNA NICHUPTÉ","77500","ZONA HOTELERA","21.08612","-86.77389","15.9","17.67","",""
"6125","PL/4597/EXP/ES/2015","SUPER'S RAPIDITOS BIP BIP  S.A. DE C.V.","AVENIDA DE LAS TORRES # 3151-1","32695","HACIENDA  DE LAS TORRES","31.59892","-106.4039","15.71","17.93","","1/13/2017 2:50:00 PM"
"6126","PL/4388/EXP/ES/2015","ABASTECEDORA SUZUKA  S.A. DE C.V.","AV. LEYES DE REFORMA NO. 1","09310","LEYES DE REFORMA","19.37857","-99.07701","16.32","18.2","17.07",""
"6127","PL/3998/EXP/ES/2015","GUSTAVO DE LA SOTA BALVANERA","CARR. SAN JOSE ITURBIDE-SN.LUIS DE LA PAZ KM.2","37980","S/C","21.013","-100.3894","16.02","17.79","17.09",""
"6128","PL/4170/EXP/ES/2015","PUERTO ALISAS  S.A. DE C.V","CALLE TIANGUIS NO. 16","09030","PASEO DE CHURUBUSCO","19.37984","-99.08096","16.32","","","1/30/2017 2:47:00 PM"
"6128","PL/4170/EXP/ES/2015","PUERTO ALISAS  S.A. DE C.V","CALLE TIANGUIS NO. 16","09030","PASEO DE CHURUBUSCO","19.37984","-99.08096","","18.2","","1/30/2017 2:48:00 PM"
"6129","PL/3809/EXP/ES/2015","SERVICIO ISLETA  S.A. DE C.V.","TERCERA AVENIDA Y CALLE SEGUNDA","89090","ISLETA PEREZ","22.21013","-97.8426","0","","","1/1/1753 12:00:00 AM"
"6129","PL/3809/EXP/ES/2015","SERVICIO ISLETA  S.A. DE C.V.","TERCERA AVENIDA Y CALLE SEGUNDA","89090","ISLETA PEREZ","22.21013","-97.8426","","","","1/14/2017 6:50:00 PM"
"6130","PL/3799/EXP/ES/2015","SERVICIO ESCAMELA  S. A. DE C. V.","AV. CIRCUNVALACION ESQUINA ORIENTE 7 NO. 2677","94345","AGRICOLA MOCTEZUMA","18.85722","-97.0891","15.62","17.39","16.69",""
"6131","PL/4177/EXP/ES/2015","COMBUSTIBLES CERRO BLANCO  S.A. DE C.V.","CERROS BLANCOS N.- 3499","31890","AGRICOLA DENOMINADA CERRO BLANCO","30.68398","-107.2948","16.54","","17.68",""
"6132","PL/4146/EXP/ES/2015","CORPORATIVO GASOLINERO DEL CARIBE  S. A. DE C. V.","CALLE 59-A NO. 601 X 88 y 90","97000","CENTRO","20.97712","-89.64317","15.42","17.19","16.49",""
"6133","PL/4366/EXP/ES/2015","SUPER SERVICIO CORONA EL OLMO S.A. DE C.V.","CARRT. NACIONAL VICTORIA-MONTERREY KM 27","87238"," EJ LUZ DEL CAMPESINO","23.97939","-99.11102","15.64","17.41","16.71","1/10/2017 5:31:00 PM"
"6134","PL/4755/EXP/ES/2015","SERVICIO JIMENEZ DE LA HUASTECA  SA DE CV","CARRETERA PACHUCA- TAMPICO KM.218.9","92184","LOCALIDAD EL PINTOR","21.16266","-98.40079","16.1","17.87","17.17","1/18/2017 12:12:00 AM"
"6135","PL/3645/EXP/ES/2015","SUPER GAS DALIAS  S.A. DE C.V.","DALIAS NO. 1100","78399","FRACC. JARDINES DEL SUR","22.1274","-100.9342","15.81","17.73","",""
"6136","PL/3869/EXP/ES/2015","ESTACION PIRU  S. A. DE C. V.","GUSTAVO DIAZ ORDAZ NO. 14211","22460","CONTRERAS","32.50063","-116.9702","16.04","17.81","",""
"6137","PL/4280/EXP/ES/2015","COMBUSTIBLES Y LUBRICANTES LAS LOMAS  SA DE CV","KM 6 CARRETERA COATEPEC- LAS TRANCAS","91606","Sin Colonia","19.43514","-96.90928","15.59","","16.66","1/13/2017 3:15:00 PM"
"6138","PL/4932/EXP/ES/2015","GASOLINERIA SAN FERNANDO  S.A."," CARRETERA MEXICO-VERACRUZ KM 193","90570","EL CARMEN","19.32441","-97.64879","15.71","","16.78",""
"6139","PL/3877/EXP/ES/2015","GRUPO GASOLINERO DEL PACIFICO  S.A. DE C.V.","AVENIDA JACARANDAS NO. 417","63135","EL TECOLOTE","21.50053","-104.9113","16.33","18.1","17.43","1/14/2017 3:52:00 PM"
"6140","PL/4919/EXP/ES/2015","PETROPLAZAS  S.A. DE C.V.","AV. CAMARON SABALO S/N","82110","SABALO COUNTRY","23.2554","-106.4578","15.94","17.71","17.04","1/14/2017 5:50:00 PM"
"6141","PL/3384/EXP/ES/2015","SERVICIO ANZURES  S.A. DE C.V.","BAHIA DE SANTA BARBARA NO. 182","11300","VERONICA ANZURES","19.43506","-99.17188","16.33","18.2","",""
"6142","PL/3335/EXP/ES/2015","GRECIA  S.A. DE C.V.","Periférico km 45.418     Tablaje Catastral 18820","97314","Polígono Tixcacal Opichen","20.95649","-89.69935","15.42","17.19","16.49",""
"6143","PL/3578/EXP/ES/2015","ESTACION DE SERVICIOS ARROYO VENADO  S. A. DE C. V.","DOMICILIO CONOCIDO S/N SECCION TERCERA","68460","ARROYO VENADO","18.07968","-96.53048","16.1","17.87","17.17",""
"6144","PL/3306/EXP/ES/2015","AUTOSERVICIO PALMA REAL S.A. DE C.V.","AVENIDA PUEBLA NO. 701","93320","PALMA SOLA","20.54469","-97.46188","15.48","17.25","16.57",""
"6145","PL/4824/EXP/ES/2015","JESUS FLORES SALAZAR","AV BENITO JUAREZ N 800","21400","ZONA CENTRO","32.57336","-116.6332","16.17","","","1/28/2017 12:00:00 AM"
"6146","PL/4767/EXP/ES/2015","SERVICIO JORSPAU  S.A. DE C.V.","AV. CHIMALHUACAN NO.286","57000","BENITO JUÁREZ","19.40923","-99.0217","16.32","18.19","",""
"6147","PL/4564/EXP/ES/2015","CARBURANTES DE YUCATAN  S.A. DE C.V.","CALLE 48 NUM. 479 ENTRE CALLE 73 Y 75 ","97700","ADOLFO LOPEZ MATEOS ","21.13081","-88.15462","15.9","17.67","16.97",""
"6148","PL/3477/EXP/ES/2015","SERVICIO X-02 S.A DE C.V.","CARRIL DE LOS ALAMOS N0.9","72320","VISTA HERMOSA ALAMOS","19.03783","-98.14878","15.78","17.55","16.85",""
"6149","PL/4142/EXP/ES/2015","CORPORATIVO GASOLINERO DEL CARIBE  S. A. DE C. V.","CALLE 95 X 66 NO. 560 Y 560-A","97269","MELITON SALAZAR","20.94902","-89.63701","15.42","17.19","",""
"6150","PL/3449/EXP/ES/2015","SERVICIO CUAUTLAPAN S.A.DE C.V.","KM 325 MEXICO-VERACRUZ","94450","CUAUTLAPAN","18.87478","-97.02684","15.62","17.39","16.69",""
"6151","PL/4912/EXP/ES/2015","ESAU GUILLERMO MOSQUEDA GONZALEZ","AVENIDA 24 DE JUNIO NO 114","38420","RCH SN IGNACIO DE SAN JOSE PARANGUEO","20.40807","-101.296","16.14","","17.22",""
