"PermisoId","NumeroPermiso","RazonSocial","Calle","CodigoPostal","Colonia","Latitud","Longitud","Regular","Premium","Diesel","FechaAplicacion"
"4971","PL/5062/EXP/ES/2015","ESTACION DE SERVICIO LOS ANGELES  SA DE CV","AV ALFONSO REYES N 4090 NORTE","64500","DEL NORTE","25.71785","-100.3101","16.31","","","1/15/2017 5:01:00 PM"
"4971","PL/5062/EXP/ES/2015","ESTACION DE SERVICIO LOS ANGELES  SA DE CV","AV ALFONSO REYES N 4090 NORTE","64500","DEL NORTE","25.71785","-100.3101","","","17.03","1/15/2017 5:52:00 PM"
"4972","PL/5969/EXP/ES/2015","AUTOSERVICIO YUCATAN  S. A. DE C. V.","CALLE 40 X 53 Y 55 NO. 267 A","97780","SAN JUAN","20.68009","-88.20055","15.42","17.19","16.49","1/29/2017 12:00:00 AM"
"4974","PL/5949/EXP/ES/2015","SERVICIO VILLA LOPEZ  S.P.R. DE R.I. DE C.V.","CARRETERA LOPEZ CORONADO NO. 846","33940","SIN COLONIA","27.00131","-105.0419","","18.4","17.68","1/15/2017 9:31:00 PM"
"4974","PL/5949/EXP/ES/2015","SERVICIO VILLA LOPEZ  S.P.R. DE R.I. DE C.V.","CARRETERA LOPEZ CORONADO NO. 846","33940","SIN COLONIA","27.00131","-105.0419","16.54","","","1/15/2017 9:32:00 PM"
"4977","PL/5876/EXP/ES/2015","FINAMEXA DE OCCIDENTE  S. DE R.L. DE C.V.","ANACLETO GONZALEZ FLORES SUR NUM. 1380","47698","LAS AGUILAS","20.79196","-102.7717","16.53","18.41","17.26",""
"4978","PL/5549/EXP/ES/2015","GASOLINERA ACAYUCAN  S.A. DE C.V."," CARR. COSTERA DEL GOLFO KM 224 S/N","96029","VICENTE LOMBARDO TOLEDANO","17.96713","-94.91953","15.45","17.22","16.52","1/7/2017 11:40:00 AM"
"4979","PL/5976/EXP/ES/2015","SERVICIO TECALI  SA DE CV","AV 25 DE AGOSTO N S/N","75240","CENTRO","18.90316","-97.96953","15.78","17.55","16.85","1/29/2017 11:55:00 PM"
"4982","PL/5547/EXP/ES/2015","JESUS LEYVA LEYVA","CA BELIZARIO DOMINGUEZ N S/N","31884","SAN BUENAVENTURA","30.14735","-106.8845","16.54","","17.68",""
"4983","PL/6100/EXP/ES/2015","MARTIN ALFONSO RAMIREZ RAMIREZ","KM 2 CARR.RIBEREºA REYNOSA","88620"," RIBEREÑA","26.09331","-98.30253","","","16.95","1/7/2017 2:16:00 PM"
"4983","PL/6100/EXP/ES/2015","MARTIN ALFONSO RAMIREZ RAMIREZ","KM 2 CARR.RIBEREºA REYNOSA","88620"," RIBEREÑA","26.09331","-98.30253","15.8","17.46","","1/9/2017 12:00:00 AM"
"4984","PL/5165/EXP/ES/2015","GRUPO GASOLINERO DE ORIZABA  S.A. DE C.V.","AV.ORIENTE 31 NO. 240 Y CALLE 4 NORTE.","94300","CENTRO","18.86332","-97.10865","15.62","17.39","16.69",""
"4985","PL/6061/EXP/ES/2015","INMOBILIARIA CHAKAS  S.A. DE C.V.","PASEO PLAYAS DE TIJUANA S/N LOTE 1 MANZANA 27","22000","TERRAZAS DE MENDOZA","32.53249","-117.1181","16.04","17.81","",""
"4986","PL/5465/EXP/ES/2015","ESTACION DE SERVICIO ALTAR  S. DE R. L. DE C.V.","CARRT. ALTAR-SARIC KM 3.6 ","83750"," SIN COLONIA","30.73145","-111.8064","","","0","1/1/1753 12:00:00 AM"
"4986","PL/5465/EXP/ES/2015","ESTACION DE SERVICIO ALTAR  S. DE R. L. DE C.V.","CARRT. ALTAR-SARIC KM 3.6 ","83750"," SIN COLONIA","30.73145","-111.8064","16.23","18.1","","1/28/2017 11:18:00 AM"
"4988","PL/5968/EXP/ES/2015","SERVICIO ALEDAJO  S.A. DE C.V.","NAZAS NO. 805","34166","VALLE DEL GUADIANA","24.00674","-104.644","16.27","18.04","17.28",""
"4990","PL/5980/EXP/ES/2015","SERVICIO VIGAR  S.A. DE C.V.","CARRETERA MORELIA-GUADALAJARA KM.130.5","59750","CENTRO","19.89029","-102.2005","16.29","18.06","17.36","1/14/2017 2:20:00 PM"
"4991","PL/6049/EXP/ES/2015","SERVICIO FUNDADORES  S.A. DE C.V.","CALZADA UNIVERSIDAD NO. 628","21470","MILITAR","32.56594","-116.6249","16.17","17.95","17.29","1/28/2017 2:10:00 AM"
"4993","PL/6196/EXP/ES/2015","SERVICIO OTEAPAN  S.A. DE C.V.","Avenida Universidad Veracruzana Km.11+240 ","96536"," Duport Ostión ","18.13906","-94.52007","15.4","17.18","16.48",""
"4994","PL/5874/EXP/ES/2015","AUTOSERVICIO MANZANILLO PUERTO  S.A. DE C.V.","CARRETERA MANZANILLO-MINATITLAN KM. 1.2 ","28239","TAPEIXTLES","19.08752","-104.2798","15.95","17.71","17.02",""
"4996","PL/5313/EXP/ES/2015","SERVICIO LAS PALMAS VALLARTA  S.A. DE C.V.","AV. LAS PALMAS NO. 272","48317","PARQUES LAS PALMAS","20.68582","-105.2284","16.4","18.17","",""
"4997","PL/6160/EXP/ES/2015","GASOLINERIA HOGAR  S.A. DE C.V.","AGAPITO GONZALEZ NO. 142","87396","AMADO NERVO","25.50027","-97.3048","15.8","17.46","",""
"4999","PL/5950/EXP/ES/2015","SERVICIO HUAJUMBARO  S.A. DE  C.V.","KM 0+200 CARRETERA HUAJUMBARO-ZINAPECUARO S/N","61220"," SIN COLONIA","19.67206","-100.7399","16.14","17.91","17.21",""
"5002","PL/5190/EXP/ES/2015","SERVICIO ESTANZUELA  SA DE CV","AV. CENTENARIO N0. 1787","07040","ATZACOALCO","19.4912","-99.09967","16.33","18.2","17.07",""
"5004","PL/5526/EXP/ES/2015","SUPER SERVICIO SOLEDAD  S.A. DE C.V.","AV. SAN PEDRO NO. 1601","78430","SAN FRANCISCO","22.1684","-100.9324","15.81","17.73","16.88",""
"5005","PL/5676/EXP/ES/2015","GARCIMAX SA DE CV","EJIDO DE SAN MARCOS NO. 2 LT. 8 MZ. 59","56606","AGRARISTA","19.28898","-98.90967","16.32","18.19","17.06",""
"5006","PL/5868/EXP/ES/2015","HUGO TISCARE%O ALONSO","CARRETERA PANAMERICANA KM. 613 SN","98700"," CENTRO","22.56026","-102.2521","16.11","17.9","17.18",""
"5007","PL/5947/EXP/ES/2015","SERVICIO LAS ESMERALDAS  S.A. DE C.V.","CARRETERA NOCUPETARO-CARACUARO 1833","61900","SC","19.03169","-101.1295","16.59","18.36","17.66","1/17/2017 12:00:00 AM"
"5008","PL/5875/EXP/ES/2015","GRUPO OCCIDENTAL DE COMBUSTIBLES S.A. DE C.V.","BLVD. RODOLFO CHAVEZ CARRILLO NO. 1001","28620","LO DE VILLA","19.24004","-103.7569","16.14","17.9","17.21",""
"5009","PL/5438/EXP/ES/2015","SERVICIOS SAN JOSE  S.A. DE C.V.","CA JAVIER MINA N 60","47120","CENTRO","21.16494","-102.4721","16.4","18.17","17.49",""
"5010","PL/5559/EXP/ES/2015","COMERCIALIZADORA DIAFER  S.A. DE C.V.","AV. ELOY CAVAZOS 2748","67176","BOSQUES DE LA PASTORA","25.6611","-100.2528","16.31","18.19","","1/5/2017 6:59:00 PM"
"5011","PL/5879/EXP/ES/2015","GASOLINERA LOS DOS VALLES  S.A. DE C.V.","BLVD. COLOSIO S/N  ESQ. AV. 20 DE NOVIEMBRE","81010","OCORO","25.5852","-108.4633","16.19","17.96","17.29","1/16/2017 3:00:00 PM"
"5012","PL/5884/EXP/ES/2015","PRAXEDIS PADILLA GONZALEZ","AV FRANCISCO I MADERO N 1790","22000","ZONA CENTRO","32.52591","-117.034","16.04","17.81","",""
"5013","PL/5506/EXP/ES/2015","CHASI  S.A. DE C.V.","AV. CIRCUNVALACION NO.1230","94330","EL ESPINAL","18.86356","-97.09965","15.62","17.39","16.69",""
"5014","PL/5594/EXP/ES/2015","GASOLINERA 3 CAMINOS  SA DE CV","CARRETERA A REYNOSA # 1929","67190","CRISPIN TREVIÑO ","25.66904","-100.1784","16.31","18.19","17.03",""
"5015","PL/5514/EXP/ES/2015","MA. JORGE HERNANDEZ OROPEZA","ENTRONQUE CARRETERA TEOCALTICHE KM. 102+300  ENCARNACION DE DIAZ  JALISCO.","47270"," CENTRO","21.6462","-102.2782","16.16","","17.23",""
"5016","PL/5178/EXP/ES/2015","PETRO G  S.A. DE C.V.","BLVD MORELOS N 100","88501","RODRIGUEZ","26.06933","-98.28905","12.89","15.88","","1/9/2017 1:00:00 PM"
"5017","PL/6192/EXP/ES/2015","SERVICIO KRONOS  S.A. DE C.V.","AV. RAMON MENDOZA 258","86029","JOSE MARIA PINO SUAREZ","18.0196","-92.92054","15.56","17.34","16.63",""
"5018","PL/6005/EXP/ES/2015","ADMINISTRADORA DE GASOLINERAS SAN AGUSTIN  S.A. DE C.V.","CALZADA SAN AGUSTIN NO. 1","53320","10 DE ABRIL","19.49314","-99.21562","16.27","18.14","17.01",""
"5019","PL/6062/EXP/ES/2015","LA COMPA$IA MERCANTIL DE MANUEL  S. DE R.L. DE C.V.","CARR. TAMPICO-MANTE KM.76  ","89730"," ZONA CENTRO","22.72621","-98.31043","15.37","17.14","16.44","1/6/2017 3:30:00 PM"
"5020","PL/6059/EXP/ES/2015","ESTACION DE SERVICIO AMMA  S.A. DE C.V.","HERMENEGILDO GALEANA # 50","39000","CENTRO","17.55311","-99.50621","15.97","17.74","",""
"5022","PL/5330/EXP/ES/2015","SERVICIO APATLACO  S.A. DE C.V.","AV. APATLACO NO.307","09430","EL TRIUNFO","19.38103","-99.11102","16.32","18.2","",""
"5023","PL/5931/EXP/ES/2015","ESTACION CALIFORNIA  S.A DE C.V.","AV. FRANCISCO I MADERO NO 2 PTE","23600","CENTRO","25.1521","-111.4036","16","17.76","",""
"5025","PL/6152/EXP/ES/2015","GASOLINAS Y LUBRICANTES  S.A. DE C.V.","AV PUERTO RICO N 113","87344","VILLA ESPA#OLA","25.85212","-97.52935","15.8","","",""
"5026","PL/6097/EXP/ES/2015","ANTONINO VAZQUEZ MORAN Y PAULINO VAZQUEZ MORAN","CARRET. SAN JUAN DEL RI-XILITLA NO. 66","76500","Sin Colonia","20.70718","-99.82758","16.02","17.79","17.09",""
"5033","PL/5541/EXP/ES/2015","SERVICIO TAYFER  SA DE CV","CARRT. PACHUCA-CD. SAHAGUN KM 18","43830"," BUENA","19.97493","-98.69933","15.79","17.56","16.89",""
"5035","PL/5230/EXP/ES/2015","GASOLINERA LOS CERRITOS  S.A. DE C.V.","LIBRAMIENTO SUR SN ESQUINA AVENIDA INDEPENDENCIA Y AVENIDA SOLIDARIDAD","30798"," INFONAVIT SOLIDARIDAD 2000","14.88129","-92.30495","15.95","17.72","17.02",""
"5036","PL/5987/EXP/ES/2015","SERVICIO COL  SA DE CV","CARRETERA TEXCOCO-LECHERIA KM. 27","56300","SAN FRANCISCO ACUEXCOMAC","19.55789","-98.91104","16.32","18.19","17.06","1/6/2017 6:00:00 PM"
"5037","PL/5644/EXP/ES/2015","GASERVICIO  SA DE CV","LUIS DONALDO COLOSIO #490 ESQ. CON SOLIDARIDAD","83240","Real del Arco","29.08488","-110.9852","16.06","17.83","17.16",""
"5039","PL/6048/EXP/ES/2015","SERVICIO GUADALUPANO  S. DE R. L. DE C. V.","BLVD GUADALUPANO NO. 1310","20170","NAZARIO ORTIZ GARZA","21.90823","-102.2564","16.16","17.93","",""
"5040","PL/5406/EXP/ES/2015","SERVIEXPRESS CARMELO PEREZ  S.A. DE C.V.","AV. CHIMALHUACAN NO.524","57000","BENITO JUAREZ","19.3981","-98.99766","16.32","18.19","17.06",""
"5041","PL/5999/EXP/ES/2015","RAMSA DEL YAQUI  S.A. DE C.V.","MZNA. 301 L-40 CALLE MERIDIANO ESQ. CALLE 300","85110"," EJIDO CUAUHTEMOC ","27.46472","-110.015","16.08","","17.18",""
"5042","PL/5270/EXP/ES/2015","SERVICIO IXTLAHUACA  S.A. DE C.V.","CARRETERA TOLUCA-ATLACOMULCO KM. 32","50740","BARRIO SAN PEDRO","19.56625","-99.76132","15.97","17.74","17.04",""
"5043","PL/5943/EXP/ES/2015","JOEL CORTE HERRERA","AV.TEPEYAHUALCO NORTE NUMERO 2","73990","CENTRO","19.4862","-97.48503","15.71","","16.78",""
"5044","PL/5301/EXP/ES/2015","EL FARO DE SANTANDER S.A. DE C.V.","CARRTERA CHALCO TLAHUAC 2798 LOTE NO. 2 MANZANA NO. 152","56600","JARDINES DE CHALCO","19.25448","-98.91467","16.32","18.19","17.06","1/30/2017 2:50:00 PM"
"5046","PL/5238/EXP/ES/2015","GASOLINERA ACAYUCAN  SA DE CV","BOULEVARD MIGUEL HIDALGO ESQ. CARRETERA FEDERAL ACAYUCAN-COATZACOALCOS No.","96170","CENTRO","17.95318","-94.88312","15.45","17.22","16.52","1/7/2017 12:00:00 PM"
"5047","PL/5816/EXP/ES/2015","SERVICIO BOULEVARD BICENTENARIO  S.A. DE C.V.","BOULEVARD BICENTENARIO VICENTE GUERRERO S/N","50710","SAN MIGUEL TENOCHTITLAN ","19.75552","-99.91911","","","16.84","1/19/2017 12:13:00 AM"
"5047","PL/5816/EXP/ES/2015","SERVICIO BOULEVARD BICENTENARIO  S.A. DE C.V.","BOULEVARD BICENTENARIO VICENTE GUERRERO S/N","50710","SAN MIGUEL TENOCHTITLAN ","19.75552","-99.91911","15.77","","","1/19/2017 12:14:00 AM"
"5047","PL/5816/EXP/ES/2015","SERVICIO BOULEVARD BICENTENARIO  S.A. DE C.V.","BOULEVARD BICENTENARIO VICENTE GUERRERO S/N","50710","SAN MIGUEL TENOCHTITLAN ","19.75552","-99.91911","","17.54","","1/19/2017 12:15:00 AM"
"5048","PL/5463/EXP/ES/2015","SERVICIO PERISUR DEL REAL S.A. DE C.V.","LIBRAMIENTO PERIMENTRAL SUR #715","33890","Sin Colonia","26.9211","-105.6476","16.35","18.28","17.58",""
"5050","PL/5148/EXP/ES/2015","JOSE RAMON MARTINEZ SALGADO","BLVD. BENITO JUAREZ No. 91","83550","CENTRO","31.31959","-113.5381","16.54","18.4","",""
"5052","PL/5908/EXP/ES/2015","SERVICIO EXPRESS AAA  S.A. DE C.V.","BOULEVARD EMILIANO  ZAPATA  809 PTE.","80120","INDUSTRIAL BRAVO","24.79634","-107.4016","16.24","18.01","17.34",""
"5054","PL/5383/EXP/ES/2015","RAUL TELLEZ ROMERO","CARRT. FEDERAL PACHUCA-HUEJUTLA KM 49+050","43310"," CERRO COLORADO ","20.402","-98.7149","15.79","17.56","16.89",""
"5055","PL/6003/EXP/ES/2015","ADMINISTRADORA DE GASOLINERAS INTERLOMAS  SA DE CV","BOULEVARD MAGNO CENTRO NO. 8","52760","BOSQUES DE LAS PALMAS","19.40144","-99.27177","16.27","18.14","",""
"5056","PL/6008/EXP/ES/2015","SUPER SERVICIO NUEVO LAREDO  S.A. DE C.V.","CARRETERA MONTEREY - NUEVO LAREDO KM 206+682.7","88174"," Carretera NACIONAL TAMAULIPAS","27.29857","-99.60076","16.03","17.8","17.1",""
"5057","PL/5604/EXP/ES/2015","JOSE RAFAEL PALACIOS CERVANTES","KM 10.5 CARRT. TARIMORO-APASEO EL ALTO","38712","Sin Colonia","20.35636","-100.6937","16.09","17.86","17.16",""
"5058","PL/6202/EXP/ES/2015","SERVICIO PESQUEIRA M. S.A. DE C.V.","BL SOLIDARIDAD N 766","83116","NORBERTO ORTEGA","29.13819","-110.9957","16.06","17.83","",""
"5061","PL/5657/EXP/ES/2015","ANA ISABEL BONIFAZ SALAS","CARRET. COPAINALA-CHICOASEN KM 1 S/N","29620","Sin Colonia","17.08613","-93.20629","15.73","17.5","16.8",""
"5063","PL/5511/EXP/ES/2015","OPERADORA FACYSA  S.A. DE C.V.","CALLE LAZARO CARDENAS # 1","69290","INDUSTRIAL","17.67139","-97.96664","16.1","17.87","17.17",""
"5064","PL/5496/EXP/ES/2015","MONTE CADIZ  SA DE CV","CARRETERA MONTERREY-REYNOSA KM 25.1","00000"," S/N","25.61137","-100.0486","16.23","18.11","16.96",""
"5065","PL/5160/EXP/ES/2015","SERVICIO CHINISTILA S. DE R.L. DE C.V.","CARRT. COALCOMAN-AQUILA KM 1.3","60840"," Sin Colonia","18.77442","-103.1768","16.59","18.36","17.66",""
"5066","PL/6127/EXP/ES/2015","MARIA DEL CARMEN NAVARRETE HUANTE","CARRT. NAL. ZIHUATANEJO-LAZARO CARDENAS KM 8+400","40880","LAGUNA SALADA","17.67687","-101.5997","16.59","18.36","17.66",""
"5067","PL/5753/EXP/ES/2015","ESTACION DE SERVICIO G6  S.A. DE C.V.","CARRETERA NACIONAL MONEREY-ALLENDE  KM  229.80","67382"," LAZARRILLOS DE ARRIBA","25.29848","-100.0491","16.23","18.11","16.96",""
"5068","PL/5091/EXP/ES/2015","PALOMAS COMERCIAL  S. A. DE C. V.","AV. 5 DE MAYO NO. 406","31830","CENTRO","31.77943","-107.6271","15.71","","16.98","1/14/2017 5:45:00 PM"
"5069","PL/6145/EXP/ES/2015","CM COMBUSTIBLES  S.A. DE C.V.","TAYDE LOPEZ DEL CASTILLO ESQ. IGNACIO SALAZAR 498","83130","LAS TORRES","29.11665","-110.9833","16.06","17.83","",""
"5070","PL/5277/EXP/ES/2015","SERVICIO CUEXOCH S.A.DE C.V","PERIFERICO SUR NO. 7685","16060","CUEMANCO-XOCHIMILCO","19.29399","-99.10278","16.33","18.2","17.07",""
"5072","PL/5854/EXP/ES/2015","GASOLINERA EL ZAPOTE  SA DE CV","KM. 17 DE LA CARRET. GUADALAJARA-CHAPALA","45640"," El Zapote del Valle","20.50441","-103.2799","16.52","18.4","17.24","1/14/2017 10:00:00 PM"
"5073","PL/6128/EXP/ES/2015","SERVICIO PRESA  S.A. DE C.V.","CALLE DELANTE NO. 200 ESQUINA PEDRO LOYOLA","22880","FRACCIONAMIENTO COSTA AZUL","31.85023","-116.6089","16.16","","17.28",""
"5074","PL/6161/EXP/ES/2015","GASOLINERA LOMA COLORADA  S.A. DE C.V.","CARRETERA SAN FERNANDO-CAMPO PESQUERO CARBONERA #3304","87604","TAMAULIPAS","24.83803","-98.12375","16.46","","17.54",""
"5075","PL/5436/EXP/ES/2015","ESTACION DE SERVICIOS PIONEROS  S.A. DE C.V.","CARRETERA FEDERAL DELICIAS-CAMARGO LOTE 551 KM .00","33000"," ZONA INDUSTRIAL","28.15794","-105.4337","16.12","18.08","17.39",""
"5076","PL/5188/EXP/ES/2015","GASOLINERA HIDALGO DE NUEVO LAREDO  SA DE CV","GONZALEZ NO.5601","88160","HIDALGO","27.49309","-99.53284","13.26","","","1/13/2017 3:00:00 PM"
"5077","PL/5973/EXP/ES/2015","AUTOSERVICIO YUCATAN S.A. DE C.V.","CALLE 45 X 48 Y 50 NO. 97E","97880","CENTRO","20.3072","-89.41631","15.42","17.19","","1/29/2017 12:00:00 AM"
"5080","PL/6085/EXP/ES/2015","COMERCIAL AUTOMOTRIZ  SA DE CV","AV OBREGON NO. 200","84620","VALLE GRANDE","30.98596","-110.2968","16.23","18.1","17.42",""
"5081","PL/6140/EXP/ES/2015","SERVICIO RIO CALZADAS  S.A. DE C.V.","AV. 20 DE NOVIEMBRE N. 106","96980","LA SABANA ","17.88808","-94.10185","15.4","17.18","16.48",""
"5082","PL/5467/EXP/ES/2015","SERVICIO MANTEROLA  SA DE CV","LIBRAMIENTO ESQ. PALMAS S/N","93600"," JARDINEZ","20.07429","-97.05741","","","16.57","1/6/2017 2:02:00 PM"
"5082","PL/5467/EXP/ES/2015","SERVICIO MANTEROLA  SA DE CV","LIBRAMIENTO ESQ. PALMAS S/N","93600"," JARDINEZ","20.07429","-97.05741","15.48","","","1/6/2017 2:03:00 PM"
"5082","PL/5467/EXP/ES/2015","SERVICIO MANTEROLA  SA DE CV","LIBRAMIENTO ESQ. PALMAS S/N","93600"," JARDINEZ","20.07429","-97.05741","","17.25","","1/6/2017 2:04:00 PM"
"5083","PL/5168/EXP/ES/2015","GRUPO GASOLINERO DE ORIZABA  SA DE CV","CARRT. A SANTA ANA-ORIZABA # 1188","94420","S/D","18.87712","-97.10839","15.62","","16.69",""
"5085","PL/5519/EXP/ES/2015","DIVISORIA LAS TORRES S.A. DE C.V.","AVENIDA HIDALGO NO. 2401","89318","DEL BOSQUE","22.3218","-97.87662","15.37","17.14","","1/5/2017 4:00:00 PM"
"5086","PL/5401/EXP/ES/2015","SERVICIO COLOTLAN EXPRESS  S.A. DE C.V.","CARRETERA COLOTLAN # 2845","45200","LA MAGDALENA","20.80675","-103.4571","16.53","18.41","","1/9/2017 7:17:00 PM"
"5087","PL/6136/EXP/ES/2015","SERVICIO RIO CALZADAS S.A. DE C.V.","Av. John Spark Nº 1418   entre Boca Negra y Antonio Ma. de Rivera ","96510","PUERTO MEXICO","18.15174","-94.44634","15.4","17.18","",""
"5088","PL/6082/EXP/ES/2015","GASOLINERA CD. INDUSTRIAL  S.A. DE C.V.","BL INDUSTRIAL NACIONAL MEXICANA N S/N","86010","INFONAVIT INDUSTRIAL","18.02507","-92.90547","15.56","17.34","16.63",""
"5089","PL/5156/EXP/ES/2015","GRUPO GASOLINERO DE ORIZABA  S.A. DE C.V.","ORIENTE 6 NUM 2900","94340","BARRIO NUEVO","18.85292","-97.07853","15.62","17.39","16.69",""
"5090","PL/5366/EXP/ES/2015","COMBUSTIBLES Y LUBRICANTES DE ORIENTE  S.A. DE C.V.","CA 51 N 491A","97700","CENTRO","21.14617","-88.16017","15.9","17.67","16.97",""
"5091","PL/6158/EXP/ES/2015","PETROMERIDA  S.A. DE C.V.","50 X 143 NO. 1018","97280","CINCO COLONIAS","20.98127","-89.58938","15.42","17.19","16.49","1/29/2017 12:00:00 AM"
"5093","PL/6175/EXP/ES/2015","GASOLINERA CD. INDUSTRIAL S.A. DE C.V.","Carret. Villahermosa - Frontera Km. 11+300. R/A Francisco I. Madero ","86270"," Francisco I Madero","18.10661","-92.86583","15.56","17.34","16.63",""
"5094","PL/5685/EXP/ES/2015","SERVICIO OPORTO  S.A.DE C.V.","FRANCISCO GONZALEZ BOCANEGRA No. 615","91777","PREDIO 2","19.16204","-96.17146","15.33","17.11","16.41",""
"5096","PL/5173/EXP/ES/2015","PETRO G  S.A. DE C.V.          .","BLVD MIGUEL HIDALGO  S/N","88660","LONGORIA","26.08544","-98.29326","12.89","15.88","","1/9/2017 1:00:00 PM"
"5098","PL/5890/EXP/ES/2015","SERVICIO ANGO  SA DE CV","AV. JAVIER ROJO GOMEZ NUM. 301","43700","JALTEPEC","20.11566","-98.4089","15.79","17.56","16.89",""
"5099","PL/5860/EXP/ES/2015","SERVICIOS SINALOA S.A. DE C.V.","BLVD. FRANCISCO I. MADERO N 505 ORIENTE","80000","CENTRO","24.80539","-107.3893","16.24","18.01","","1/14/2017 12:00:00 AM"
"5101","PL/6073/EXP/ES/2015","SERVICIO MAZATEPEC  SA DE CV","CARRET. FED. ALPUYECA-GRUTAS KM. 17","62630","COL. EL FLORIDO","18.7516","-99.36562","15.93","17.7","17",""
"5102","PL/5552/EXP/ES/2015","ESTACION  DE SERVICIOS EL TEMAZCAL  S.A DE C.V.","CARRETERA TIQUICHEO-MORELIA  SIN NUMERO","61370"," CENTRO","19.02593","-100.7433","16.59","18.36","17.66","1/6/2017 3:50:00 PM"
"5105","PL/5846/EXP/ES/2015","LOZA GUTIERREZ  SA DE CV","ITURBIDE ENCARNACION CARRET. SAN JUAN-SAN MIGUEL","47150","SIN NOMBRE","21.07025","-102.2906","16.4","18.17","17.49",""
"5106","PL/6204/EXP/ES/2015","GASOLINERA EL VERTEDOR  S.A. DE C.V.","BLVD. DE LOS GANADEROS NO. 492","83293","URBI VILLE DEL REY SECC. CASTA%OS","29.05328","-110.9303","16.06","17.83","17.16",""
"5107","PL/5199/EXP/ES/2015","GASOLINERA GALERIAS  S.A. DE C.V.","7A AVENIDA SUR  PROLONGACION  PAR VIAL SIN NUMERO","30797","LAS HORTENCIAS","14.89502","-92.2636","15.95","17.72","17.02",""
"5109","PL/5858/EXP/ES/2015","ORVI COMBUSTIBLES S.A. DE C.V.","CARRETERA LAS CASITAS KM 5.2","51000","SIN COLONIA","19.39191","-100.1509","15.97","17.74","17.04",""
"5110","PL/5456/EXP/ES/2015","GRUPO GASOLINERO ROCIO DEL MAR  S.A. DE C.V.","CALLE CENTRAL PONIENTE #714","30160","CENTRO","16.11776","-92.05512","16.1","17.87","17.17",""
"5111","PL/5475/EXP/ES/2015","PROMOTORA INTEGRACION URBANA  S.A. DE C.V.","JUAN DE DIOS ROBLEDO NO. 134","45404","EL ROSARIO","20.64127","-103.2593","16.52","18.4","",""
"5112","PL/5716/EXP/ES/2015","CARLOS FERRER MOHENO","CARRETERA INDEPENDENCIA KM.0","86650","RIA. NORTE 2da. SECCION","18.32344","-93.185","15.56","17.34","16.63","1/12/2017 1:25:00 PM"
"5113","PL/5897/EXP/ES/2015","PETROTANQUES  S.A. DE C.V.","CARRETERA 57 KM. 1198 NO. 2999","26832","11 DE JULIO","27.93557","-101.2024","16.13","17.9","17.21",""
"5115","PL/5219/EXP/ES/2015","GASOLINERA EL HUEYATE  S.A. DE C.V.","SALIDA CARRETERA HUIXTLA A VILLA COMALTITLAN KM. 249.5","30640","SIN COLONIA","15.14769","-92.46967","15.95","17.72","17.02",""
"5117","PL/6132/EXP/ES/2015","SERVICIO ALCANFORES SA DE CV","AVENIDA LIC. BENITO JUAREZ NO 346 NTE.","80370","CENTRO","24.76966","-107.6966","16.24","18.01","17.34","1/5/2017 11:20:00 AM"
"5119","PL/5296/EXP/ES/2015","SERVICIO COLINAS  SA DE CV","AV. ROGELIO CANTU GOMEZ # 1000","64630","COLINAS DE SAN JERONIMO","25.69548","-100.3807","16.31","18.19","",""
"5120","PL/5757/EXP/ES/2015","GASOLINERA RUIZ CORTINES S.A. DE C.V.","CALZADA I. ZARAGOZA ESQ. I DE MAYO L.14 MZN.1#22","96400","ESTERO DEL PANTANO","18.10406","-94.45522","15.4","17.18","16.48","1/5/2017 1:15:00 PM"
"5121","PL/5829/EXP/ES/2015","COMBUSTIBLES EL SAUCILLO S.A. DE C.V.","CARRT. CUERAMARO-MANUEL DOBLADO KM 2","36960"," SC","20.64025","-101.6805","16.14","17.92","17.22",""
"5124","PL/6110/EXP/ES/2015","DIESEL Y GASOLINAS DEL NORTE  S.A. DE C.V.","AVE. PEDRO CARDENAS NO. 5076","87398","AZTECA","25.82517","-97.51289","15.8","17.46","",""
"5125","PL/5335/EXP/ES/2015","ESTACION DE SERVICIO TIZIMIN  S.A. DE C.V.","CA 49 N 370","97700","CENTRO","21.14281","-88.1479","15.9","17.67","",""
"5126","PL/6056/EXP/ES/2015","ABEL TREVINO GONZALEZ","CARRETERA MONTERREY-REYNOSA KM 122","67000"," treviño","25.78435","-99.18458","16.46","18.22","17.54","1/6/2017 10:30:00 AM"
"5127","PL/6031/EXP/ES/2015","SERVICIO ZAVALETA  SA DE CV","CL ZAVALETA N 2512","72170","SANTA CRUZ BUENAVISTA","19.05326","-98.24897","15.78","17.55","",""
"5129","PL/6113/EXP/ES/2015","MAXI SERVICIOS SAN CARLOS  S.A. DE C.V.","CONSTITUCION ESQ. GALEANA NO. 817-A","88900","CENTRO","25.9862","-98.10321","15.8","17.46","16.95","1/20/2017 12:00:00 AM"
"5130","PL/6018/EXP/ES/2015","ALZAHI  S.A. DE C.V.","AVENIDA 1918 N. 398","58128","CENTENARIO","19.7313","-101.1713","16.14","17.91","17.21",""
"5131","PL/6164/EXP/ES/2015","PETROMERIDA  S. A. DE C. V.","CALLE 28 X 24 Y 26 NO. 539D","97177","AZCORRA","20.95348","-89.60202","15.42","17.19","","1/29/2017 12:00:00 AM"
